,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5721063,398,1,134880.68,0,0.0,0.0,0,468005.62,767765.99,0,0
1246770,134,0,535.0,0,0.0,0.0,0,0.0,0.0,0,0
862953,42,0,10976.84,0,31885.0,20908.16,0,0.0,0.0,0,0
5765692,400,0,387533.64,0,20600.0,408133.64,0,1356815.99,969282.35,0,0
1011045,46,0,197996.85,0,4156982.82,4354979.67,0,248325.72,50328.87,0,0
4681726,331,1,232967.14,0,61391.0,0.0,0,4055.68,237022.82,0,0
4561422,327,0,153102.92,0,85738.0,238840.92,0,0.0,0.0,0,0
4861367,348,0,47321.29,0,254623.59,207302.3,0,0.0,0.0,0,0
578822,33,0,218668.04,0,782808.85,1001476.89,0,739341.56,520673.53,0,0
3447820,257,1,166078.74,0,3049.0,0.0,0,0.0,521343.5,0,0
4478353,324,2,1502542.38,0,9952.0,0.0,0,1579433.09,3081975.47,0,0
3547497,260,0,4214.18,0,0.0,0.0,0,0.0,0.0,0,0
3661439,275,1,19860.02,0,0.0,0.0,0,61402.5,81262.52,0,0
3448346,257,1,58651.37,0,42569.0,0.0,0,0.0,58651.37,0,0
3849840,282,0,5448.58,0,0.0,0.0,0,0.0,0.0,0,0
4460676,323,0,84014.86,0,4279988.12,4364002.98,0,732901.46,648886.6,0,0
3130554,236,1,40951.66,0,43305.0,2353.34,0,2544884.89,2585836.55,0,0
4823996,346,0,20322.99,0,39566.0,19243.01,0,0.0,0.0,0,0
5024240,353,2,196181.7,0,117543.0,0.0,0,4025933.38,4222115.08,0,0
3388992,255,1,243831.56,0,0.0,0.0,0,1371390.18,1615221.74,0,0
54022,9,1,119565.06,0,0.0,0.0,0,1245909.11,411797.76,0,0
2074054,182,1,679213.78,0,0.0,0.0,0,26167647.05,26846860.84,0,0
2586016,207,1,321578.04,0,0.0,0.0,0,1739621.0,2061199.04,0,0
984611,45,0,2316.65,0,45017.0,42700.35,0,0.0,0.0,0,0
1453477,140,1,2856.07,0,162971.43,160115.36,0,119380.53,122236.6,0,0
3671072,276,0,193109.18,0,16191.0,209300.18,0,0.0,0.0,0,0
3675419,276,1,9723.6,0,339.0,0.0,0,233407.31,243130.91,0,0
6235456,594,1,153865.89,0,0.0,0.0,0,155650.74,309516.63,0,0
4803503,346,0,2375.02,0,0.0,0.0,0,0.0,0.0,0,0
2328027,188,1,394264.73,0,0.0,0.0,0,1661691.33,2055956.06,0,0
5766937,400,0,20547.39,0,59959.0,39411.61,0,0.0,0.0,0,0
1261854,134,1,98794.82,0,30904.0,0.0,0,308177.49,406972.31,0,0
3709202,277,0,109934.38,0,51370.0,161304.38,0,1222335.63,1112401.25,0,0
5664664,396,0,50970.02,0,41010.0,0.0,0,0.0,0.0,0,0
2607182,208,0,86957.5,0,21801.0,108758.5,0,6540055.81,6453098.31,0,0
3187895,240,0,4345.08,0,217029.0,212683.92,0,0.0,0.0,0,0
4176805,304,1,253427.67,0,60902.0,0.0,0,0.0,253427.67,0,0
40054,9,0,3159.74,0,0.0,0.0,0,0.0,0.0,0,0
361069,17,0,14332.44,0,15521.0,29853.44,0,1509.0,57493.14,0,0
37675,9,0,6840.97,0,45591.23,38750.25,0,0.0,0.0,0,0
3591320,262,2,305775.6,0,30250.0,0.0,0,177157.68,482933.28,0,0
5898573,403,1,163566.04,0,11756.0,0.0,0,18866.29,182432.33,0,0
1039817,94,1,282514.41,0,0.0,0.0,0,571120.09,853634.5,0,0
4742217,332,0,6513.92,0,8130.0,1616.08,0,0.0,0.0,0,0
5015371,353,0,7327.15,0,125946.0,118618.85,0,0.0,0.0,0,0
6025727,469,1,23513.57,0,0.0,0.0,0,431903.89,455417.46,0,0
415270,18,0,133301.05,0,9880865.39,10014166.44,0,340244.67,206943.62,0,0
1969842,178,0,8556.78,0,10233.9,1677.12,0,0.0,0.0,0,0
559418,22,2,176154.98,0,0.0,0.0,0,245770.92,421925.9,0,0
1274069,135,0,39163.66,0,53708.0,14544.34,0,0.0,0.0,0,0
2809807,225,1,167802.44,0,0.0,0.0,0,716109.77,883912.2,0,0
1217002,133,0,32317.12,0,21740.0,0.0,0,0.0,0.0,0,0
868618,42,0,28324.25,0,0.0,0.0,0,0.0,0.0,0,0
5029723,354,0,15868.94,0,6095.96,0.0,0,0.0,0.0,0,0
3895168,284,0,4461.72,0,121.0,0.0,0,0.0,0.0,0,0
4261499,306,0,408878.45,0,5053.0,413931.45,0,0.0,0.0,0,0
1228224,133,1,89327.28,0,0.0,0.0,0,190984.52,280311.8,0,0
1892710,165,0,153210.54,0,461623.0,614833.54,0,0.0,0.0,0,0
4255833,306,1,90756.38,0,23494.3,0.0,0,241037.18,331793.56,0,0
2511259,205,1,312770.93,0,12.0,0.0,0,968161.18,1280932.11,0,0
5806272,401,2,1279013.75,0,29930.0,0.0,0,1095266.45,2374280.2,0,0
3897880,284,0,26259.04,0,18173.28,0.0,0,0.0,0.0,0,0
5024631,353,0,20954.16,0,1196698.8,1175744.64,0,0.0,0.0,0,0
3585109,261,2,372484.71,0,192750.61,0.0,0,566639.51,939124.22,0,0
4259978,306,0,5783.61,0,4094.0,0.0,0,0.0,0.0,0,0
3572724,261,0,9253.9,0,0.0,0.0,0,0.0,0.0,0,0
1634662,157,0,7956.36,0,0.0,0.0,0,0.0,0.0,0,0
5880322,403,1,235803.46,0,0.0,0.0,0,260586.83,496390.29,0,0
3858875,283,0,111149.85,0,20798.0,131947.85,0,2101211.33,1990061.49,0,0
2360700,190,0,11987.86,0,59108.0,47120.14,0,0.0,0.0,0,0
1907643,166,1,95682.59,0,0.0,0.0,0,577682.38,673364.97,0,0
5389057,377,0,204225.9,0,0.0,204225.9,0,811081.47,606855.57,0,0
4601439,329,1,24412.75,0,263054.0,238641.25,0,745285.71,769698.46,0,0
2582086,207,1,8109.73,0,0.0,0.0,0,771600.33,888445.42,0,0
2318753,188,1,28405.94,0,67495.46,39089.52,0,0.0,28405.94,0,0
4496173,325,2,103270.64,0,19262.0,0.0,0,1278507.06,1381777.7,0,0
2503786,204,0,1365.61,0,47623.89,46258.27,0,0.0,0.0,0,0
718868,37,1,153771.31,0,0.0,0.0,0,1322349.82,1476121.13,0,0
912469,43,1,67883.17,0,0.0,0.0,0,225287.92,632120.98,0,0
1725706,160,0,251471.83,0,1921152.26,2172624.09,0,1131332.61,851159.86,0,0
2137879,184,1,118317.07,0,0.0,0.0,0,259563.62,377880.69,0,0
5313955,373,2,376627.15,0,0.0,0.0,0,3508324.94,3884952.09,0,0
5360009,375,0,3617.85,0,0.0,0.0,0,0.0,0.0,0,0
168089,12,1,247319.85,0,0.0,0.0,0,15873334.94,16120654.79,0,0
82029,10,1,600856.98,0,849390.38,248533.4,0,7975407.54,8576264.52,0,0
973252,44,0,4388.26,0,49727.0,45338.74,0,0.0,0.0,0,0
5788610,401,0,239176.11,0,0.0,239176.11,0,366572.27,127396.16,0,0
1990122,179,0,141939.34,0,6187631.96,6329571.29,0,937587.18,795647.85,0,0
1698082,159,2,1782818.64,0,107483.0,0.0,0,8808575.01,10591393.65,0,0
2317443,188,0,22084.51,0,336872.08,314787.56,0,0.0,0.0,0,0
196361,13,1,300509.83,0,0.0,0.0,0,7445735.59,8653917.63,0,0
2814712,225,0,11069.66,0,69676.0,58606.34,0,0.0,0.0,0,0
209229,13,1,107378.99,0,0.0,0.0,0,2568409.49,2954903.19,0,0
2592046,207,1,114873.57,0,0.0,0.0,0,237956.2,352829.77,0,0
1186175,132,0,7801.45,0,1655.0,0.0,0,0.0,0.0,0,0
3712020,277,0,112552.14,0,1742650.4,1855202.54,0,230726.34,118174.2,0,0
5404528,377,1,139220.25,0,5251.0,0.0,0,1004429.75,1143650.0,0,0
2495669,204,0,127529.48,0,5405964.97,5533494.45,0,2532113.55,2404584.07,0,0
3867450,283,1,101283.4,0,10248.0,0.0,0,2620324.41,2721607.82,0,0
1289948,135,0,8712.16,0,347540.93,338828.77,0,0.0,0.0,0,0
5439124,378,1,76109.57,0,300.0,0.0,0,0.0,76109.57,0,0
5003522,353,1,244227.24,0,91800.0,0.0,0,0.0,244227.24,0,0
6026238,469,0,206075.5,0,106968.0,313043.5,0,0.0,0.0,0,0
5217557,370,1,119853.82,0,0.0,0.0,0,2290766.7,2410620.51,0,0
5767738,400,1,351838.41,0,29074.0,0.0,0,0.0,351838.41,0,0
1075415,129,0,5285.18,0,0.0,0.0,0,0.0,0.0,0,0
637769,35,2,59019.35,0,0.0,0.0,0,414632.18,393937.49,0,0
6177610,565,0,7804.07,0,1138.0,0.0,0,0.0,0.0,0,0
85451,10,0,287248.66,0,427020.34,714268.99,0,771117.8,400496.25,0,0
4301999,307,1,66962.38,0,0.0,0.0,0,448848.07,515810.45,0,0
6139860,544,0,5910.21,0,36262.0,30351.79,0,0.0,0.0,0,0
4014726,299,2,780654.75,0,0.0,0.0,0,1571481.4,2352136.15,0,0
637836,35,1,104542.27,0,0.0,0.0,0,806458.73,911000.99,0,0
5194788,369,1,144175.33,0,21116.0,0.0,0,0.0,144175.33,0,0
5895922,403,0,149332.22,0,20436.0,169768.22,0,0.0,0.0,0,0
762207,38,1,14928.61,0,7361.0,0.0,0,339666.17,354594.78,0,0
1330249,137,0,1440.84,0,30012.0,28571.16,0,0.0,0.0,0,0
2135824,184,0,23557.34,0,0.0,0.0,0,0.0,0.0,0,0
2700284,211,1,107466.56,0,29743.0,0.0,0,6031.97,190907.8,0,0
2589446,207,1,197161.71,0,938881.0,741719.29,0,0.0,197161.71,0,0
2500858,204,0,1083.62,0,0.0,0.0,0,0.0,0.0,0,0
2069959,181,0,78233.5,0,21017.0,0.0,0,0.0,0.0,0,0
880692,42,1,155353.06,0,0.0,0.0,0,475045.93,630398.99,0,0
6329892,690,1,80650.54,0,14955.0,0.0,0,1128686.54,1209337.09,0,0
2340267,189,2,47348.36,0,0.0,0.0,0,1839615.05,1886963.41,0,0
3315547,252,0,260019.76,0,630.0,260649.76,0,479359.19,219339.43,0,0
4451073,323,1,157230.0,0,49746.0,0.0,0,1251540.88,1408770.88,0,0
2740058,212,1,131935.08,0,415.0,0.0,0,441802.25,573737.33,0,0
5146341,356,0,1963.43,0,50901.0,48937.57,0,0.0,0.0,0,0
3779941,280,0,11257.15,0,69652.0,58394.85,0,0.0,0.0,0,0
42219,9,2,2773346.18,0,0.0,0.0,0,4459996.28,7233342.46,0,0
3210115,249,0,126516.66,0,6788916.44,6915433.11,0,508103.44,381586.77,0,0
4443471,323,1,37046.09,0,0.0,0.0,0,51330.0,0.0,0,0
808569,40,1,93113.79,0,0.0,0.0,0,1374700.49,1467814.28,0,0
5241140,371,1,142648.43,0,0.0,0.0,0,3563700.83,3931344.5,0,0
3172204,238,0,3265.28,0,0.0,0.0,0,0.0,0.0,0,0
3681390,276,1,39447.35,0,126089.0,86641.65,0,29708.31,69155.65,0,0
4956048,351,0,218966.47,0,31862.0,250828.47,0,80417.21,0.0,0,0
932839,43,0,14532.28,0,0.0,0.0,0,0.0,0.0,0,0
4299522,307,0,14458.36,0,0.0,0.0,0,0.0,0.0,0,0
5211276,370,1,82679.36,0,0.0,0.0,0,790688.02,873367.38,0,0
1329481,137,0,28197.33,0,138726.0,110528.67,0,0.0,0.0,0,0
3220527,250,1,209959.06,0,30365.0,0.0,0,0.0,594916.42,0,0
6316430,687,0,36705.24,0,0.0,0.0,0,0.0,0.0,0,0
5603480,394,1,180101.06,0,68310.07,0.0,0,4765738.29,4945839.35,0,0
5125726,356,1,53827.83,0,81.0,0.0,0,872333.89,926161.72,0,0
6066547,514,0,153431.91,0,11733195.01,11886626.92,0,369822.02,216390.11,0,0
4464810,324,0,39940.14,0,0.0,0.0,0,0.0,0.0,0,0
929315,43,0,12800.31,0,51524.0,38723.69,0,0.0,0.0,0,0
4189301,305,1,463562.42,0,10163.0,0.0,0,150909.53,614471.96,0,0
3352430,253,1,144233.18,0,0.0,0.0,0,286598.11,430831.28,0,0
2022147,180,0,10850.52,0,0.0,0.0,0,0.0,0.0,0,0
4008759,298,1,578085.54,0,0.0,0.0,0,667090.15,1245175.69,0,0
1821880,163,1,196649.02,0,0.0,0.0,0,1562829.92,1759478.94,0,0
5935565,404,1,105041.21,0,40339.0,0.0,0,0.0,105041.21,0,0
3004457,232,2,967380.39,0,0.0,0.0,0,3540142.85,4507523.25,0,0
6255758,597,1,86597.37,0,0.0,0.0,0,248680.79,335278.16,0,0
1365909,138,1,318524.79,0,12096.0,0.0,0,1600387.15,1918911.94,0,0
909506,43,0,86103.31,0,2792334.09,2878437.4,0,7157871.73,7122052.65,0,0
4444569,323,0,100754.36,0,2780792.76,2881547.12,0,745587.17,644832.81,0,0
5620713,395,0,16385.85,0,0.0,0.0,0,0.0,0.0,0,0
452807,19,0,10500.76,0,11342.0,841.24,0,0.0,0.0,0,0
701668,37,0,16760.07,0,9036371.41,9053131.48,0,585610.37,568850.3,0,0
5732780,399,0,318652.84,0,788.0,319440.84,0,50556.53,0.0,0,0
5755345,399,0,7620.45,0,0.0,0.0,0,0.0,0.0,0,0
4731209,332,2,319576.66,0,0.0,0.0,0,524664.53,844241.2,0,0
5688854,397,0,41913.1,0,12108738.04,12150651.14,0,1170979.53,1129066.43,0,0
4417683,322,0,405002.07,0,0.0,405002.07,0,0.0,0.0,0,0
5565711,393,1,177347.03,0,0.0,0.0,0,698527.05,875874.08,0,0
2137920,184,0,2881.43,0,171.0,0.0,0,0.0,0.0,0,0
3540792,260,0,325654.53,0,816643.7,1142298.23,0,578718.8,253064.27,0,0
3308766,252,1,29662.81,0,32304.0,2641.19,0,0.0,29662.81,0,0
2529369,205,0,27600.92,0,0.0,0.0,0,0.0,0.0,0,0
4184796,304,1,10888.79,0,1107.0,0.0,0,464089.26,474978.04,0,0
5700048,398,0,47860.42,0,441490.76,393630.35,0,0.0,0.0,0,0
1279955,135,0,14099.01,0,0.0,0.0,0,0.0,0.0,0,0
3852063,283,1,125491.96,0,20184.0,0.0,0,0.0,125491.96,0,0
1986718,179,1,202176.29,0,12934.45,0.0,0,669106.98,871283.26,0,0
3978914,297,2,1070322.74,0,47298.0,0.0,0,258385.41,1328708.15,0,0
71070,9,0,157771.22,0,2094.0,159865.22,0,10987.0,0.0,0,0
3669069,276,0,46299.35,0,2840829.28,2887128.62,0,544604.59,498305.25,0,0
1332479,137,0,21809.25,0,16273.0,0.0,0,0.0,0.0,0,0
2256501,187,0,11376.34,0,7174.71,0.0,0,0.0,0.0,0,0
3430139,256,1,79585.48,0,54990.0,0.0,0,384170.15,463755.64,0,0
348347,17,1,229154.01,0,19966.0,0.0,0,1150804.46,1379958.47,0,0
5046956,354,0,332734.93,0,8643747.78,8976482.71,0,870709.2,537974.26,0,0
1998421,179,1,65700.37,0,0.0,0.0,0,354997.92,420698.28,0,0
5117827,356,0,176847.11,0,694844.72,871691.84,0,4014517.36,3837670.24,0,0
326234,16,1,243451.03,0,61472.0,0.0,0,911250.15,1681271.55,0,0
961514,44,0,5355.69,0,0.0,0.0,0,0.0,0.0,0,0
965478,44,0,330453.87,0,10248823.89,10579277.76,0,442694.04,112240.17,0,0
1426310,139,1,310027.98,0,52047.0,0.0,0,0.0,310027.98,0,0
1017896,47,0,11526.84,0,5037.0,0.0,0,0.0,0.0,0,0
153841,12,1,73328.24,0,1419697.14,1346368.9,0,264948.15,338276.39,0,0
1829453,163,1,53020.88,0,398215.0,345194.12,0,0.0,53020.88,0,0
4352996,309,0,11564.11,0,20057.0,8492.89,0,0.0,0.0,0,0
159727,12,1,223855.96,0,0.0,0.0,0,590558.41,681905.76,0,0
1566434,155,0,6228.96,0,0.0,0.0,0,0.0,0.0,0,0
4466294,324,0,21250.6,0,6022.0,0.0,0,0.0,0.0,0,0
896207,42,1,81959.05,0,0.0,0.0,0,1410155.47,1492114.52,0,0
2635338,209,0,28181.28,0,0.0,0.0,0,0.0,0.0,0,0
6039955,487,0,8714.88,0,0.0,0.0,0,0.0,0.0,0,0
5522606,380,2,259060.71,0,27068.0,0.0,0,470606.18,729666.9,0,0
2228116,186,1,82365.59,0,0.0,0.0,0,406360.14,488725.72,0,0
4541900,326,1,185798.74,0,0.0,0.0,0,281871.15,467669.9,0,0
46788,9,0,19319.35,0,0.0,0.0,0,0.0,0.0,0,0
3506089,259,0,38764.08,0,2600366.06,2639130.14,0,95516.89,56752.8,0,0
4134671,303,1,64404.23,0,0.0,0.0,0,1278352.67,1342756.9,0,0
962508,44,2,2497960.88,0,0.0,0.0,0,6675528.27,9173489.15,0,0
192843,13,0,4019.31,0,0.0,0.0,0,0.0,0.0,0,0
1337369,137,1,148930.39,0,10539.0,0.0,0,0.0,148930.39,0,0
6060486,500,1,34896.22,0,106998.0,72101.78,0,0.0,34896.22,0,0
3356963,254,0,5787.52,0,132161.61,126374.1,0,0.0,0.0,0,0
3085857,235,0,320555.0,0,4434662.41,4755217.42,0,3782702.62,3462147.62,0,0
2312065,188,2,186225.34,0,0.0,0.0,0,13643142.01,13829367.35,0,0
3156145,237,1,64869.69,0,0.0,0.0,0,508355.14,573224.84,0,0
3066699,235,0,5338.42,0,0.0,0.0,0,0.0,0.0,0,0
2985397,231,0,12181.82,0,11929.0,0.0,0,0.0,0.0,0,0
573154,24,0,335517.4,0,21413.0,356930.4,0,1010606.34,675088.95,0,0
3227836,250,1,119715.61,0,0.0,0.0,0,3770317.3,3890032.91,0,0
5739613,399,1,100120.09,0,0.0,0.0,0,133101.7,233221.79,0,0
950606,44,2,307277.45,0,123003.15,0.0,0,5604186.99,5911464.45,0,0
2005184,179,0,2468.63,0,253369.0,250900.37,0,0.0,0.0,0,0
475640,19,1,35084.81,0,0.0,0.0,0,3477411.59,3512496.4,0,0
343200,16,0,10504.14,0,25984.0,15479.86,0,0.0,0.0,0,0
1543260,154,1,354714.93,0,0.0,0.0,0,936040.6,1290755.53,0,0
4539708,326,0,104377.72,0,63955.0,168332.72,0,3837512.85,3733135.13,0,0
3982498,298,1,393011.0,0,20817.0,0.0,0,44257.44,437268.43,0,0
5809477,401,0,9180.3,0,6931.0,0.0,0,0.0,0.0,0,0
2256213,187,0,1091.33,0,0.0,0.0,0,0.0,0.0,0,0
5684227,397,0,2067.51,0,4283.05,2215.54,0,0.0,0.0,0,0
1386263,138,0,22009.75,0,0.0,0.0,0,0.0,0.0,0,0
4538804,326,0,5575.0,0,509626.7,504051.7,0,0.0,0.0,0,0
5889559,403,0,1714.18,0,12126.0,10411.82,0,0.0,0.0,0,0
2526782,205,1,159082.73,0,0.0,0.0,0,224679.56,383762.29,0,0
5042227,354,0,105391.73,0,26295424.06,26400815.79,0,3773343.54,3667951.81,0,0
3909670,284,1,107659.4,0,0.0,0.0,0,6934712.02,7042371.42,0,0
2756181,212,0,5633.21,0,0.0,0.0,0,0.0,0.0,0,0
5805877,401,0,70992.63,0,1876931.88,1947924.52,0,302800.71,231808.08,0,0
2772931,213,0,6555.34,0,5652.0,0.0,0,0.0,0.0,0,0
819299,40,0,113091.06,0,6090299.37,6203390.43,0,829602.02,716510.97,0,0
428008,18,0,13326.99,0,9348.0,0.0,0,0.0,0.0,0,0
5947735,405,1,197968.97,0,1396.0,0.0,0,0.0,197968.97,0,0
4015983,299,1,7281.96,0,0.0,0.0,0,908878.35,916160.31,0,0
2812449,225,0,144065.84,0,9391735.36,9535801.2,0,1376497.16,1232431.32,0,0
2827738,226,1,71018.04,0,31262.0,0.0,0,203855.83,274873.86,0,0
6256375,598,0,85076.26,0,4437401.54,4522477.8,0,231428.17,146351.91,0,0
4973182,352,0,32847.93,0,6016.0,38863.93,0,563353.93,530506.0,0,0
2006881,179,0,9602.9,0,13463.0,3860.1,0,0.0,0.0,0,0
2287737,187,1,251959.12,0,11009.0,0.0,0,1753.0,206912.42,0,0
236455,14,1,109670.1,0,0.0,0.0,0,133429.0,27753.7,0,0
74007,10,0,12169.06,0,406.0,0.0,0,0.0,0.0,0,0
175858,12,1,58792.39,0,151.0,0.0,0,1187507.99,1192936.99,0,0
2207324,186,0,60443.47,0,10092.0,70535.47,0,609441.03,548997.56,0,0
2776239,214,0,108967.15,0,0.0,108967.15,0,122043.67,13076.52,0,0
1772858,162,0,75969.75,0,376655.89,452625.64,0,7711303.15,7635333.4,0,0
680278,36,0,8928.41,0,0.0,0.0,0,0.0,0.0,0,0
735775,38,1,319998.57,0,72024.0,0.0,0,2229558.64,2549557.21,0,0
1723574,160,0,142000.17,0,1853186.09,1995186.26,0,5962596.09,5820595.92,0,0
5973578,407,0,3588.61,0,0.0,0.0,0,0.0,0.0,0,0
3104157,235,1,22265.95,0,10305.0,0.0,0,0.0,22265.95,0,0
389747,17,0,4341.14,0,0.0,0.0,0,0.0,0.0,0,0
2840370,226,0,2978.76,0,0.0,0.0,0,0.0,0.0,0,0
864970,42,0,11601.85,0,0.0,0.0,0,0.0,0.0,0,0
2023561,180,1,122580.89,0,0.0,0.0,0,320394.65,442975.55,0,0
3785965,280,0,377957.44,0,2913623.61,3291581.05,0,640150.58,262193.14,0,0
4697795,331,1,157317.21,0,102504.0,0.0,0,0.0,157317.21,0,0
2572000,207,1,108514.28,0,0.0,0.0,0,312687.3,421201.57,0,0
1426226,139,1,60024.82,0,10010.0,0.0,0,0.0,60024.82,0,0
2236749,186,0,10997.86,0,0.0,0.0,0,0.0,0.0,0,0
614552,34,1,408333.62,0,9264.0,0.0,0,96447.22,504780.85,0,0
918681,43,0,351003.41,0,15026.0,366029.41,0,1445625.37,1094621.97,0,0
2059481,181,1,37241.74,0,0.0,0.0,0,876883.43,914125.17,0,0
2504998,204,0,129689.21,0,6290476.92,6420166.14,0,245105.96,115416.75,0,0
6309612,686,0,7660.0,0,0.0,0.0,0,0.0,0.0,0,0
1507993,144,1,212803.22,0,0.0,0.0,0,849776.53,1062579.75,0,0
4707002,331,0,270083.9,0,1136701.59,1406785.49,0,8643227.62,8373143.73,0,0
3492138,258,1,4649.58,0,0.0,0.0,0,572161.68,576811.25,0,0
4265994,307,0,58627.45,0,309.0,58936.45,0,0.0,0.0,0,0
3096291,235,0,24739.78,0,0.0,0.0,0,0.0,0.0,0,0
3262610,251,1,32843.67,0,0.0,0.0,0,39569.53,72413.2,0,0
3636540,274,1,118883.5,0,0.0,0.0,0,313220.3,432103.8,0,0
2450424,203,0,27444.11,0,0.0,0.0,0,0.0,0.0,0,0
6132200,544,1,307114.59,0,10985.0,0.0,0,244900.71,552015.29,0,0
3026673,233,0,25488.03,0,0.0,0.0,0,0.0,0.0,0,0
4730302,332,1,159802.98,0,10298.0,0.0,0,0.0,159802.98,0,0
2199565,185,2,77847.09,0,0.0,0.0,0,674893.73,873808.64,0,0
3693484,277,1,165504.48,0,21508.0,0.0,0,0.0,165504.48,0,0
45575,9,0,7778.1,0,323.0,0.0,0,0.0,0.0,0,0
3131231,236,0,10949.93,0,174123.0,163173.07,0,0.0,0.0,0,0
2719557,211,0,30466.65,0,0.0,0.0,0,0.0,0.0,0,0
2479773,204,0,615.62,0,62874.0,62258.38,0,0.0,0.0,0,0
1054831,96,0,7847.01,0,40644.0,32796.99,0,0.0,0.0,0,0
6121520,538,0,131896.89,0,40846.0,172742.89,0,19701.3,0.0,0,0
1583933,155,1,507183.74,0,0.0,0.0,0,508153.6,1015337.34,0,0
114264,11,1,117895.92,0,18058.0,0.0,0,182755.22,300651.14,0,0
1803038,162,2,79594.13,0,103541.0,23946.87,0,2621904.21,2701498.34,0,0
225472,14,0,2123.32,0,107656.0,105532.68,0,0.0,0.0,0,0
5859332,402,0,17886.91,0,25657.0,7770.09,0,0.0,0.0,0,0
2672622,210,0,223828.83,0,8247409.01,8471237.84,0,795107.36,571278.52,0,0
4263497,307,0,15780.15,0,457954.64,442174.49,0,0.0,0.0,0,0
1936390,177,0,7783.46,0,19950.0,12166.54,0,245955.48,253738.94,0,0
5597192,394,0,76.78,0,10139.0,10062.22,0,0.0,0.0,0,0
3654041,275,1,166464.53,0,0.0,0.0,0,6481862.29,6648326.82,0,0
1647678,158,0,10693.42,0,0.0,0.0,0,0.0,0.0,0,0
757749,38,1,153441.41,0,55.0,0.0,0,1096918.27,1250359.69,0,0
6225421,590,0,253937.38,0,5359352.14,5613289.52,0,797219.26,543281.88,0,0
3679183,276,0,195570.23,0,3828565.47,4024135.69,0,1917315.45,1721745.22,0,0
786804,39,0,18027.75,0,10062.0,0.0,0,0.0,0.0,0,0
5947963,405,0,191962.49,0,4301195.08,4493157.57,0,2702842.15,2510879.66,0,0
2816012,225,1,5594.34,0,24857.0,19262.66,0,24990.67,30585.0,0,0
5890884,403,0,20398.67,0,30108.0,9709.33,0,0.0,0.0,0,0
537130,21,0,15797.99,0,128060.17,112262.17,0,0.0,0.0,0,0
4970981,352,1,29819.73,0,50887.0,21067.27,0,0.0,29819.73,0,0
1365572,138,0,60681.83,0,33500.0,0.0,0,0.0,0.0,0,0
86669,10,0,20718.7,0,18670.42,0.0,0,0.0,0.0,0,0
1436727,140,0,709.93,0,0.0,0.0,0,0.0,0.0,0,0
5757014,400,0,38162.49,0,84916.0,46753.51,0,0.0,0.0,0,0
2331924,188,1,11621.19,0,0.0,0.0,0,697615.92,709237.11,0,0
4379018,311,0,4321.86,0,57991.0,53669.14,0,0.0,0.0,0,0
5019899,353,0,11985.06,0,0.0,0.0,0,0.0,0.0,0,0
3962200,297,0,145766.0,0,113.0,145879.0,0,322627.3,346882.68,0,0
4704491,331,1,343721.19,0,498364.0,154642.81,0,0.0,343721.19,0,0
3360592,254,1,115250.04,0,0.0,0.0,0,2300795.47,2416045.51,0,0
3817841,281,0,3468.39,0,1868.0,0.0,0,0.0,0.0,0,0
1260593,134,1,115356.5,0,0.0,0.0,0,3513088.16,3628444.67,0,0
3152849,237,2,442458.56,0,0.0,0.0,0,984532.11,1426990.66,0,0
1644351,157,0,12212.67,0,249354.91,237142.24,0,0.0,0.0,0,0
124393,11,1,239417.27,0,3453878.7,3214461.44,0,64828.0,0.0,0,0
1890120,165,0,10390.46,0,0.0,0.0,0,0.0,0.0,0,0
4507797,325,0,1020.83,0,75885.0,74864.17,0,0.0,0.0,0,0
3022965,233,2,569624.0,0,0.0,0.0,0,8550179.43,9119803.42,0,0
2469222,204,2,418189.62,0,0.0,0.0,0,2098926.86,2517116.48,0,0
4856588,347,0,17930.55,0,205355.0,187424.45,0,0.0,0.0,0,0
3852918,283,1,196345.1,0,398406.0,202060.9,0,898804.48,1134092.89,0,0
5323269,374,0,207631.54,0,154.0,207785.54,0,617608.76,409977.22,0,0
4805248,346,2,3706291.7,0,481579.0,0.0,0,0.0,3706291.7,0,0
2058271,181,0,14351.41,0,0.0,0.0,0,0.0,0.0,0,0
5223805,370,1,194628.71,0,0.0,0.0,0,12208692.36,12403321.07,0,0
3462921,257,1,30068.69,0,0.0,0.0,0,4347443.19,4377511.88,0,0
5993398,420,1,298277.16,0,51863.0,0.0,0,0.0,298277.16,0,0
4315523,308,1,351292.29,0,50607.0,0.0,0,668676.84,1019969.13,0,0
4402142,321,0,39901.93,0,218017.33,178115.4,0,0.0,0.0,0,0
3889411,284,0,25239.51,0,0.0,0.0,0,0.0,0.0,0,0
5617470,395,1,373199.74,0,331606.75,0.0,0,3690112.11,4063311.85,0,0
4600146,329,0,309146.4,0,468548.26,777694.66,0,888135.84,578989.44,0,0
4422388,322,0,968.52,0,62402.91,61434.39,0,0.0,0.0,0,0
3830882,282,0,790.13,0,0.0,0.0,0,0.0,0.0,0,0
1127996,131,1,43366.88,0,0.0,0.0,0,100786.48,306576.72,0,0
4779124,335,0,2625.86,0,22903.0,20277.14,0,1687865.48,1690491.35,0,0
5999103,426,2,377408.2,0,52550.0,0.0,0,95826.27,473234.47,0,0
4917968,350,0,155558.19,0,932249.54,1087807.73,0,279310.13,311975.86,0,0
